ABFNumber	mps	postingmonth	postingyear	MPColour	EventDescription	EventCode
2372	0.3600	10	2017	R	Theodor Herzl Congress	THD
3948	0.1200	10	2017	R	Dubbo Congress	MQC
2127	13.2900	2	2018	Y	GCC Senior Teams	9G7
1333	0.5600	11	2016	R	NSWBA Spring Swiss Pairs	YYQ
833	0.2300	1	2018	R	Trumps Festival	TSF
2844	3.4200	1	2018	R	Trumps Festival	TSF
3476	2.1000	9	2017	Y	GNOT Sydney Metropolitan Region	2GN
3476	6.4000	10	2017	Y	SNOT Open Teams	9RO
3611	5.6000	10	2017	Y	SNOT Open Teams	9RO
3727	16.1300	10	2017	Y	SNOT Open Teams	9RO
3611	4.4000	10	2017	Y	SNOT Open Pairs	9RP
868	1.9200	10	2017	Y	GNOT Geelong Region	GEZ
3298	2.0100	11	2017	R	Qld Senior Pairs	4SP
3298	1.3100	11	2017	R	Gold Coast Swiss Teams	GCS
2372	1.9600	8	2016	Y	Coffs Coast Teams	9MT
3719	1.9600	8	2016	Y	Coffs Coast Teams	9MT
2372	0.4400	9	2016	Y	Territory Pairs	9LP
2372	0.8400	10	2016	R	Waverley Congress	WEC
2372	0.7200	11	2016	R	Kooyong Congress	KLC
2372	0.5600	3	2017	Y	GCC Butler Swiss Pairs	9GB
2372	0.9000	3	2017	R	Nationwide Pairs	9JP
3719	0.3000	3	2017	R	Nationwide Pairs	9JP
2372	2.8000	6	2017	Y	VCC Open Swiss Pairs	9VP
2372	0.6000	7	2017	R	Nationwide Pairs	9JP
2372	2.4600	10	2017	Y	GNOT Vic North Region Final	VVN
2127	2.2800	11	2017	R	Tomaree Congress	TZC
3621	0.4500	11	2017	R	Tomaree Congress	TZC
2372	1.1600	11	2017	R	Bairnsdale Congress	BIC
3719	0.4800	10	2017	R	Pennant Hills Teams	PHT
2372	1.6900	11	2017	R	Waverley Congress	WEC
2372	1.4000	12	2017	R	Kooyong Congress	KLC
3395	1.9500	1	2018	Y	Summer Festival Penline 500 Swiss Pairs	9SC
205	1.8600	5	2017	R	Hervey Bay Congress	HBC
3611	0.4500	6	2017	R	Trumps Winter Teams	TSV
3816	0.6700	7	2017	R	WA Winter Teams	6BM
868	0.6000	7	2017	R	Nationwide Pairs	9JP
3360	0.4000	7	2017	R	Nationwide Pairs	9JP
868	8.3800	9	2017	R	Ballarat Congress	BLC
3476	0.5400	9	2017	R	Blue Mountains Congress	BMC
3476	0.4800	10	2017	R	Pennant Hills Teams	PHT
205	0.6400	11	2017	Y	GNOT Swiss Pairs	9TP
868	3.2800	11	2017	Y	GNOT Swiss Pairs	9TP
3298	0.8000	11	2017	Y	GNOT Swiss Pairs	9TP
1368	1.3500	2	2018	Y	GCC Senior Pairs	9G5
3611	1.6800	8	2018	Y	Coffs Coast Teams	9MT
3727	5.3400	8	2018	Y	Coffs Coast Teams	9MT
3611	0.9000	9	2018	Y	GNOT Trumps Heat	TSJ
3476	0.6300	9	2018	R	Blue Mountains Congress	BMC
272	2.9500	10	2018	Y	GNOT Hunter Region	ZGH
3816	1.5600	10	2018	R	WA Open Teams	6OT
868	6.1000	10	2018	R	Warrnambool Congress	WMC
868	0.1000	10	2018	R	Nationwide Pairs	9JP
3360	0.1000	10	2018	R	Nationwide Pairs	9JP
2909	3.0100	5	2017	R	BBC Butler Pairs	BBB
94	0.7200	6	2017	R	Trumps Winter Teams	TSV
1562	0.3000	7	2017	R	Nationwide Pairs	9JP
2593	0.3000	7	2017	R	Nationwide Pairs	9JP
2402	1.0800	10	2017	Y	GNOT BFACT Trials	1GN
94	2.0300	10	2017	R	Pennant Hills Teams	PHT
2909	1.4400	2	2018	Y	GCC Matchpoint Swiss Pairs	9GP
2909	1.0200	2	2018	Y	GCC Ivy Dahler Intermediate Swiss Pairs	9G3
2402	0.0900	4	2018	R	ACT Men/Women Pairs	1UP
2909	0.9600	5	2018	Y	GNOT QCBC Heat	RQH
1562	0.6400	6	2018	R	Arana Congress	ACC
1562	1.7000	10	2018	R	Toowoomba Congress	TAC
1252	0.2000	10	2018	R	Nationwide Pairs	9JP
2593	0.4000	10	2018	R	Nationwide Pairs	9JP
3751	3.0200	10	2015	R	Hervey Bay Congress	HBC
94	1.3400	12	2015	R	NSW (BAM) Schaufelberger Teams	2BS
94	1.4600	2	2016	R	Trumps Summer Teams	TST
94	2.5200	6	2016	R	NSW Butler Pairs	2BU
1252	1.1600	10	2016	R	Nationwide Pairs	9JP
1562	0.4000	10	2016	R	Nationwide Pairs	9JP
3751	0.1000	10	2016	R	Nationwide Pairs	9JP
3816	2.1700	7	2016	R	WA Winter Teams	6BM
3360	1.1200	7	2016	Y	GNOT Illawarra Heat	I3G
272	0.9900	9	2016	R	Blue Mountains Congress	BMC
2887	1.3200	8	2016	Y	GNOT Gold Coast Heat	GCG
3476	0.4800	10	2016	R	Pennant Hills Teams	PHT
868	4.3500	10	2016	R	Nationwide Pairs	9JP
3360	0.4000	10	2016	R	Nationwide Pairs	9JP
450	2.8900	12	2016	R	Qld Teams Of Three	4T3
3816	3.9200	1	2017	R	Mandurah Congress	M1C
868	3.0600	4	2017	R	Vic Daytime Swiss Pairs	3DR
3298	0.9600	6	2017	R	Gold Coast Graded Pairs	GCP
3360	0.9600	6	2017	Y	GNOT Illawarra Heat	I3G
868	0.8600	6	2017	R	Nationwide Pairs	9JP
3360	3.0000	6	2017	R	Nationwide Pairs	9JP
3816	1.9600	7	2017	Y	GNOT City Final	6GC
3298	2.0700	9	2017	Y	GNOT Gold Coast Regional Final	QDC
2127	2.1800	9	2016	R	Blue Mountains Congress	BMC
3719	0.5600	10	2016	R	Pennant Hills Teams	PHT
1309	0.2000	10	2016	R	Nationwide Pairs	9JP
2372	0.6000	10	2016	R	Nationwide Pairs	9JP
2372	4.9500	10	2016	R	Warrnambool Congress	WMC
1309	1.2600	3	2017	R	SA Selection Trials	5TS
2372	1.0800	3	2017	Y	GCC Matchpoint Swiss Pairs	9GP
2372	0.7200	4	2017	R	Vic Daytime Swiss Pairs	3DR
2941	0.3600	6	2017	R	Gold Coast Graded Pairs	GCP
2372	0.3000	6	2017	R	Nationwide Pairs	9JP
3719	2.2400	1	2018	Y	Summer Festival Canberra Rex Swiss Teams	9CC
1015	0.4000	10	2016	R	Nationwide Pairs	9JP
3336	0.1000	10	2016	R	Nationwide Pairs	9JP
1015	0.1800	10	2016	R	Warrnambool Congress	WMC
817	1.1200	10	2016	Y	GNOT Strathfield Heat	STG
2011	0.4200	3	2017	R	SA Selection Trials	5TS
833	1.2600	3	2017	Y	GCC Matchpoint Swiss Pairs	9GP
1015	0.6000	6	2017	R	Nationwide Pairs	9JP
2151	0.3000	6	2017	R	Nationwide Pairs	9JP
2992	0.1600	8	2017	Y	GNOT Charlestown Heat	CHG
817	1.4400	8	2017	Y	GNOT Strathfield Heat	STG
3360	0.3000	1	2018	R	Nationwide Pairs	9JP
3816	0.9200	2	2018	R	Nedlands Birthday Congress	NEB
3816	3.2100	4	2018	R	South Perth Easter Congress	SPE
1112	0.3200	5	2018	R	Wellington Congress	WDC
205	2.6900	6	2018	Y	GNOT Maryborough Heat	MGG
3611	0.2700	6	2018	R	NSW Board-A-Match Teams	2BM
3476	0.3600	7	2018	R	Wollstonecraft Teams	WTT
868	0.5400	8	2018	R	Kattery Congress	KTC
205	1.9200	11	2018	R	Hervey Bay Congress	HBC
94	2.8000	6	2017	R	NSW Butler Pairs	2BU
1252	0.8000	6	2017	R	Nationwide Pairs	9JP
2593	0.1000	6	2017	R	Nationwide Pairs	9JP
2402	1.9600	10	2017	Y	GNOT CBC Spring Heat	CFQ
1562	0.2000	1	2018	R	Nationwide Pairs	9JP
1589	1.3200	2	2018	Y	GNOT Caloundra Heat	CAF
94	1.2100	7	2018	R	Wollstonecraft Teams	WTT
1562	0.4500	7	2018	R	BBC Graded Teams	BBD
1562	0.4300	12	2018	R	Qld Teams Of Three	4T3
2909	2.5000	2	2019	Y	GCC Intermediate Teams	9GI
2372	0.4500	8	2018	R	Kattery Congress	KTC
2372	0.8000	8	2018	Y	GNOT Vic North Region Final	VVN
2372	1.3600	7	2019	R	Kattery Congress	KTC
2941	2.4200	7	2019	Y	GNOT Gold Coast Heat	GCG
2321	4.0400	10	2018	R	Wagga Congress	WGC
3298	2.6400	7	2019	Y	GNOT Gold Coast Heat	GCG
1562	2.0800	6	2019	Y	GNOT Toowong Heat	TGG
2909	0.3200	6	2019	Y	GNOT Toowong Heat	TGG
94	2.9700	7	2019	Y	ANC Swiss Pairs	9N1
2402	0.6700	8	2019	Y	GNOT ACT KO Teams	UUG
2402	4.8000	9	2019	Y	GNOT BFACT Trials	1GN
1562	0.2000	9	2017	R	Nationwide Pairs	9JP
1562	0.3800	12	2017	R	Qld Teams Of Three	4T3
94	1.6800	12	2017	R	NSW (BAM) Schaufelberger Teams	2BS
2909	1.4300	2	2018	Y	GCC Butler Swiss Pairs	9GB
1562	0.4500	3	2018	R	Sunshine Coast Graded Teams	SUR
1562	0.3600	5	2018	R	BBC Butler Pairs	BBB
2909	2.2000	5	2018	R	BBC Butler Pairs	BBB
2755	0.1700	6	2018	R	NSW Mixed Pairs	2XP
1562	0.5300	7	2018	R	Qld Masters Teams	4MT
94	0.9200	8	2018	R	NSW Men/Women Pairs	2UP
1481	0.7300	9	2017	R	Tamworth Swiss Pairs	TMS
1015	0.3000	9	2017	R	Nationwide Pairs	9JP
2844	1.1200	7	2018	R	NSW Butler Pairs	2BU
2836	1.9200	8	2018	R	NSW Veteran's Pairs	2PV
1015	0.3600	9	2018	R	Ballarat Congress	BLC
3336	0.1000	9	2018	R	Nationwide Pairs	9JP
1309	0.8400	5	2017	Y	ANOT Women Swiss Pairs	9AW
2372	1.9600	8	2017	Y	Coffs Coast Teams	9MT
3719	1.9600	8	2017	Y	Coffs Coast Teams	9MT
2372	1.3000	9	2017	Y	Territory Pairs	9LP
2127	4.2000	1	2018	Y	Summer Festival Senior Teams	9SA
2372	1.4000	2	2018	Y	GCC Butler Swiss Pairs	9GB
2372	0.6000	4	2018	R	Vic Daytime Swiss Pairs	3DR
2372	3.3600	6	2018	Y	VCC Open Swiss Pairs	9VP
2127	2.5100	8	2018	R	NSW Veteran's Pairs	2PV
2941	0.3000	8	2018	R	NSW Veteran's Pairs	2PV
2941	3.8600	9	2018	R	Bill Hughes Simultaneous Pairs	9YS
2372	3.6200	9	2018	R	Ballarat Congress	BLC
2372	0.3000	9	2018	R	Nationwide Pairs	9JP
2127	0.3500	9	2018	Y	Territory Pairs	9LP
2372	2.0000	9	2018	Y	Territory Pairs	9LP
2372	0.8000	10	2018	R	Sunbury Congress	SBA
2127	3.3800	10	2018	R	Tomaree Congress	TZC
3816	5.6000	1	2018	R	Mandurah Congress	M1C
205	0.6000	3	2018	R	Sunshine Coast Graded Teams	SUR
868	0.8400	4	2018	R	Vic Daytime Swiss Pairs	3DR
272	0.3000	6	2018	R	NSW Mixed Pairs	2XP
3476	2.9600	6	2018	R	NSW Mixed Pairs	2XP
3611	1.4000	7	2018	R	NSW Butler Pairs	2BU
3816	2.4000	7	2018	Y	GNOT City Final	6GC
868	3.0500	9	2018	R	Ballarat Congress	BLC
272	0.6400	10	2018	R	Tomaree Congress	TZC
450	0.2700	11	2018	R	Toowong Teams	TGT
205	1.2800	12	2018	Y	GNOT Swiss Pairs	9TP
3727	2.0500	12	2018	Y	GNOT Swiss Pairs	9TP
868	0.8400	1	2019	R	NSWBA Playoffs Matchpointed Swiss Pairs	YYX
868	3.6900	2	2019	Y	GCC Butler Swiss Pairs	9GB
450	1.2000	5	2019	Y	GNOT QCBC Heat	RQH
1368	0.4800	5	2019	Y	GNOT QCBC Heat	RQH
205	2.0000	6	2019	Y	GNOT Maryborough Heat	MGG
1481	0.4800	10	2018	R	Tomaree Congress	TZC
2151	1.3200	3	2019	R	NSW Novice & Restricted Pairs	2NP
2992	1.2000	9	2019	Y	GNOT Hunter Region	ZGH
1015	0.2700	9	2019	R	Ballarat Congress	BLC
1015	0.2000	9	2019	R	Nationwide Pairs	9JP
2151	0.4000	12	2019	R	Nationwide Pairs	9JP
3336	0.2000	12	2019	R	Nationwide Pairs	9JP
2372	1.6200	2	2019	Y	GCC Matchpoint Swiss Pairs	9GP
2372	1.2600	2	2019	Y	GCC Butler Swiss Pairs	9GB
2690	1.7200	4	2019	R	Bridge Today Anchorage Port Stephens	BTS
2372	8.3000	7	2019	R	Victorian Open Pairs	3OP
2372	2.6000	7	2019	Y	ANC Interstate Pairs	9NI
2127	2.9000	7	2019	R	NSW Veteran's Pairs	2PV
2372	2.2400	8	2019	Y	Coffs Coast Teams	9MT
2127	4.1800	9	2019	R	Glen Open Pairs	GLP
2372	0.3000	12	2019	R	Nationwide Pairs	9JP
3476	1.4000	8	2019	Y	Coffs Coast Teams	9MT
3727	7.9300	8	2019	Y	Coffs Coast Teams	9MT
272	6.2200	9	2019	Y	GNOT Hunter Region	ZGH
868	6.6600	10	2019	R	Warrnambool Congress	WMC
868	0.3000	12	2019	R	Nationwide Pairs	9JP
3360	0.2000	12	2019	R	Nationwide Pairs	9JP
1252	0.1000	9	2018	R	Nationwide Pairs	9JP
1562	0.3000	9	2018	R	Nationwide Pairs	9JP
2593	0.7200	9	2018	R	Nationwide Pairs	9JP
2127	0.9800	11	2017	R	Southern Highlands Congress	SOC
2941	1.1200	11	2017	R	Southern Highlands Congress	SOC
2127	12.0000	1	2018	Y	Summer Festival SWPT	9SP
2372	4.4800	2	2018	Y	GCC Open Teams	9G2
1007	1.6800	8	2016	Y	GNOT Pennant Hills Heat	PHG
1333	4.0000	3	2017	Y	Australian Swiss Pairs	9IS
1171	0.6900	3	2017	Y	GCC Intermediate Pairs	9GJ
1333	2.0800	8	2017	Y	GNOT Newcastle Heat	NCG
2992	1.5400	8	2017	Y	GNOT Newcastle Heat	NCG
1333	8.0000	1	2018	Y	Summer Festival SWPT	9SP
3611	0.3500	10	2017	R	NSW Matchpoint Swiss Pairs	2MS
205	6.1100	11	2017	Y	GNOT Final	9TG
868	7.9600	11	2017	Y	GNOT Final	9TG
3298	5.6200	11	2017	Y	GNOT Final	9TG
272	8.0000	1	2018	Y	Summer Festival SWPT	9SP
868	7.0400	1	2018	Y	Summer Festival SWPT	9SP
3298	14.9000	1	2018	Y	Summer Festival SWPT	9SP
3476	10.4000	1	2018	Y	Summer Festival SWPT	9SP
3611	7.2000	1	2018	Y	Summer Festival SWPT	9SP
3727	35.8800	1	2018	Y	Summer Festival SWPT	9SP
3611	7.2800	2	2018	Y	GCC Open Teams	9G2
3727	16.9900	2	2018	Y	GCC Open Teams	9G2
3816	1.2200	5	2018	R	Undercroft May Congress	UCM
868	1.5000	5	2018	R	Bayside Congress	JCC
868	5.8500	6	2018	Y	VCC Women Pairs	9VW
3816	0.8500	6	2018	R	WA Open Pairs	6OP
205	3.4000	7	2018	Y	GNOT Wide Bay Regional Final	QDY
450	0.7200	9	2018	R	Qld Master Pairs	4MP
205	0.9800	8	2018	R	Remote Qualifying Events	4RQ
205	0.8900	9	2018	R	Remote Qualifying Events	4RQ
3727	4.8800	10	2018	R	Illawarra Swiss Pairs	I3S
205	4.3700	10	2018	R	Qld Open Pairs	4OP
3727	5.0000	10	2018	Y	CIB Golden Wattle Open Teams	92G
3816	2.1900	12	2018	R	WABC Christmas Congress	WAX
868	3.6000	1	2019	Y	Summer Festival TBIB Open Swiss Pairs	9SB
3611	2.8800	1	2019	Y	Summer Festival TBIB Open Swiss Pairs	9SB
450	4.2500	2	2019	Y	GCC Ivy Dahler Swiss Pairs	9G4
3611	2.5600	2	2019	Y	GCC Ivy Dahler Swiss Pairs	9G4
3816	0.6200	3	2019	R	WA Open Pairs Selection	6PO
2593	0.0900	8	2017	R	Orange Congress	ORC
1562	1.0700	11	2017	R	Sunshine Coast Novice Pairs	SUN
94	2.1500	11	2017	R	Southern Highlands Congress	SOC
94	11.2000	1	2018	Y	Summer Festival SWPT	9SP
2402	8.9600	1	2018	Y	Summer Festival SWPT	9SP
94	6.1600	2	2018	Y	GCC Open Teams	9G2
2402	5.0400	2	2018	Y	GCC Open Teams	9G2
2909	6.7200	2	2018	Y	GCC Open Teams	9G2
1562	1.0200	2	2018	Y	GCC Matchpoint 0-500 Swiss Pairs	9GQ
2402	0.4000	7	2018	R	ACT Butler Pairs	1BU
2909	0.4800	9	2018	R	Qld Master Pairs	4MP
2402	5.0000	10	2018	Y	CIB Golden Wattle Open Teams	92G
1562	0.3600	11	2018	R	Sunshine Coast Novice Pairs	SUN
2909	0.8000	12	2018	R	Qld Individual	4IN
1562	0.3100	1	2019	R	QCBC Pairs	QLP
2909	0.8400	1	2019	R	QCBC Pairs	QLP
94	9.9400	1	2019	Y	Summer Festival TBIB Open Swiss Pairs	9SB
2402	3.6000	1	2019	Y	Summer Festival TBIB Open Swiss Pairs	9SB
94	5.0800	2	2019	Y	GCC Ivy Dahler Swiss Pairs	9G4
2402	2.8800	2	2019	Y	GCC Ivy Dahler Swiss Pairs	9G4
2402	0.6400	2	2019	R	Valentine's Congress	CFV
2372	1.8900	4	2018	R	Gardenvale Easter Congress	KVE
2372	1.3000	5	2018	R	Bayside Congress	JCC
2372	1.0800	8	2018	R	Knox Congress	KXC
2372	1.4000	10	2018	Y	CIB Golden Wattle Open Teams	92G
3697	0.8000	10	2018	Y	GNOT Southern Region Final	7FS
2372	2.1700	11	2018	R	South Gippsland Congress	SLC
2372	2.7600	11	2018	Y	GNOT Bendigo Heat	BNG
2372	2.1600	1	2019	Y	Summer Festival TBIB Open Swiss Pairs	9SB
2372	5.1300	2	2019	Y	GCC Ivy Dahler Swiss Pairs	9G4
2372	2.3300	4	2019	R	Gardenvale Easter Congress	KVE
3719	0.6400	7	2019	Y	GNOT Pennant Hills Heat	PHG
2372	1.9600	8	2019	Y	Coffs Coast Pairs	9MP
2372	0.3600	10	2019	R	Macedon Congress	M5C
2372	3.0100	10	2019	R	Albury Super Congress	AYU
1333	1.0000	8	2019	Y	GNOT Newcastle Heat	NCG
2992	1.8000	8	2019	Y	GNOT Newcastle Heat	NCG
833	1.1200	8	2019	Y	Coffs Coast Pairs	9MP
2372	6.5600	11	2019	R	South Gippsland Congress	SLC
2372	6.6000	12	2019	Y	GNOT Final	9TG
205	0.7200	4	2019	R	Gympie Congress	GYC
3476	2.3700	4	2019	R	Peninsula Teams	PNT
3476	2.4800	7	2019	R	Brisbane Water Super Congress	BWS
3727	0.9500	7	2019	R	Brisbane Water Super Congress	BWS
3476	1.7600	7	2019	Y	GNOT Pennant Hills Heat	PHG
272	3.1100	8	2019	Y	GNOT Newcastle Heat	NCG
272	2.0600	8	2019	R	Toronto Teams	TOT
3476	2.8000	8	2019	Y	Coffs Coast Pairs	9MP
3727	13.4800	8	2019	Y	Coffs Coast Pairs	9MP
205	3.0800	10	2019	R	Qld Open Pairs	4OP
272	3.3100	12	2019	Y	GNOT Final	9TG
868	6.8500	12	2019	Y	GNOT Final	9TG
3298	6.3700	12	2019	Y	GNOT Final	9TG
3727	81.2600	12	2019	Y	GNOT Final	9TG
3816	5.2500	12	2019	Y	GNOT Final	9TG
94	3.0300	4	2019	R	Peninsula Teams	PNT
94	1.9600	7	2019	R	Brisbane Water Super Congress	BWS
2402	52.1800	12	2019	Y	GNOT Final	9TG
2909	1.1200	12	2019	R	Qld Individual	4IN
3476	1.6500	8	2015	R	Brisbane Water Super Congress	BWS
94	4.8100	10	2018	R	Ingleburn Teams	I1T
1252	0.8000	12	2018	Y	GNOT Swiss Pairs	9TP
2402	1.6200	2	2019	Y	GCC Matchpoint Swiss Pairs	9GP
2402	1.7700	2	2019	Y	GCC Butler Swiss Pairs	9GB
94	0.2700	2	2019	R	Kings & Queens Summer Swiss Pairs	KZR
2909	1.9200	5	2019	Y	GNOT QCBC Heat	RQH
1562	0.4000	9	2019	R	Nationwide Pairs	9JP
2402	0.3000	9	2019	R	Nationwide Pairs	9JP
94	0.3000	11	2019	R	NSW Men/Women Pairs	2UP
94	0.7500	12	2019	R	NSW Board-A-Match Teams	2BM
2593	0.3000	12	2019	R	Nationwide Pairs	9JP
94	1.6300	12	2018	R	NSW (BAM) Schaufelberger Teams	2BS
1252	0.3000	1	2019	R	Nationwide Pairs	9JP
1562	0.2000	1	2019	R	Nationwide Pairs	9JP
2593	0.2000	1	2019	R	Nationwide Pairs	9JP
2372	2.5200	8	2018	Y	Coffs Coast Teams	9MT
3719	0.3600	9	2018	R	Blue Mountains Congress	BMC
2372	5.0800	10	2018	R	Warrnambool Congress	WMC
2941	0.1000	10	2018	R	Nationwide Pairs	9JP
2372	0.2000	1	2019	R	Nationwide Pairs	9JP
2127	3.6000	1	2019	Y	Summer Festival Senior Teams	9SA
2372	2.4000	1	2019	Y	Summer Festival Senior Teams	9SA
2372	1.3300	3	2019	R	Nationwide Pairs	9JP
2690	2.1600	7	2019	R	Trumps Bowral Holiday	TSB
2127	5.4500	8	2019	R	Tamworth Swiss Pairs	TMS
2372	1.9400	9	2019	Y	Territory Pairs	9LP
1171	2.0000	2	2018	Y	GCC Intermediate Teams	9GI
2321	1.1200	5	2018	R	Sapphire Congress	SJC
1481	0.9000	9	2018	R	Tamworth Swiss Pairs	TMS
817	1.6800	9	2018	Y	GNOT Strathfield Heat	STG
2151	0.3000	10	2018	R	Nationwide Pairs	9JP
3336	0.3000	10	2018	R	Nationwide Pairs	9JP
1171	0.2000	1	2019	R	Nationwide Pairs	9JP
2151	0.2000	1	2019	R	Nationwide Pairs	9JP
2151	0.2000	3	2019	R	Nationwide Pairs	9JP
3336	2.5300	8	2019	R	Bill Hughes Simultaneous Pairs	9YS
2372	2.3900	11	2019	R	Waverley Congress	WEC
2372	0.5400	11	2019	R	Kooyong Congress	KLC
2372	0.8000	12	2019	Y	GNOT Swiss Pairs	9TP
3360	0.5000	1	2019	R	Nationwide Pairs	9JP
868	6.0000	1	2019	Y	Summer Festival Senior Teams	9SA
3611	6.0000	1	2019	Y	Summer Festival Senior Teams	9SA
3727	4.4000	1	2019	Y	Summer Festival Senior Teams	9SA
3816	2.7500	2	2019	R	Rockingham Congress	RMC
450	0.3600	2	2019	Y	GNOT QCBC Heat	RQH
3816	0.5400	2	2019	R	Joondalup Swiss Congress	NFS
3360	0.3200	9	2019	Y	GNOT Illawarra Heat	I3G
3298	2.3900	9	2019	Y	GNOT Gold Coast Regional Final	QDC
3476	1.1100	10	2019	R	Ingleburn Teams	I1T
3816	0.8400	10	2019	R	WA Open Teams	6OT
272	1.8500	12	2019	Y	GNOT Swiss Pairs	9TP
868	0.4800	12	2019	Y	GNOT Swiss Pairs	9TP
3298	9.1500	12	2019	Y	GNOT Swiss Pairs	9TP
3816	0.8000	12	2019	Y	GNOT Swiss Pairs	9TP
2909	1.8000	2	2019	Y	GNOT QCBC Heat	RQH
2909	3.0000	2	2019	Y	GCC Ivy Dahler Intermediate Swiss Pairs	9G3
1562	1.9800	3	2019	Y	GNOT Toowong Heat	TGG
1252	0.2000	3	2019	R	Nationwide Pairs	9JP
1562	0.3000	3	2019	R	Nationwide Pairs	9JP
2593	0.6000	3	2019	R	Nationwide Pairs	9JP
1562	0.7200	5	2019	R	BBC Butler Pairs	BBB
1562	0.6400	6	2019	R	Arana Congress	ACC
1562	2.4200	7	2019	R	Qld Masters Teams	4MT
94	3.9500	9	2019	R	CCLC Congress	CLC
94	1.3000	11	2019	R	Trumps Winter Teams	TSV
2909	0.2200	12	2019	R	Toowong Teams	TGT
2372	0.6400	5	2017	Y	ANOT Consolation Butler Pairs	9AB
2127	3.6800	6	2017	R	Bathurst Congress	BDC
2194	0.3600	6	2017	R	Bathurst Congress	BDC
2127	6.8200	7	2017	R	NSW Veteran's Pairs	2PV
2372	0.5400	7	2017	R	Kattery Congress	KTC
2372	0.5000	9	2017	R	Nationwide Pairs	9JP
2690	0.7700	9	2017	R	Trumps Norfolk Island Holiday	TSN
2372	4.4900	10	2017	R	Warrnambool Congress	WMC
2372	0.6000	12	2017	R	Nationwide Pairs	9JP
1309	2.5200	5	2018	Y	ANOT Women Swiss Pairs	9AW
2372	0.9000	4	2018	R	Nationwide Pairs	9JP
2372	0.7000	6	2018	R	Nationwide Pairs	9JP
2690	1.2100	7	2018	R	Trumps Dormie House Holiday	TSD
3719	0.4000	10	2018	R	Pennant Hills Teams	PHT
2372	1.8000	11	2018	R	Waverley Congress	WEC
450	1.5400	3	2018	Y	GNOT QCBC Heat	RQH
868	1.5500	4	2018	R	Nationwide Pairs	9JP
3360	0.6000	4	2018	R	Nationwide Pairs	9JP
868	1.2000	6	2018	R	Nationwide Pairs	9JP
3360	0.5000	6	2018	R	Nationwide Pairs	9JP
3816	1.0000	8	2018	R	Nedlands Winter Swiss Pairs	NES
3611	2.8000	10	2018	Y	GNOT Narrabeen Heat	NRG
3476	0.6400	10	2018	R	Pennant Hills Teams	PHT
3611	0.4800	10	2018	R	Pennant Hills Teams	PHT
3816	0.4500	11	2018	R	Undercroft Swiss Pairs	UCS
3298	1.9800	4	2019	Y	GNOT Gold Coast Heat	GCG
3816	4.2200	4	2019	R	South Perth Easter Congress	SPE
205	3.4300	5	2019	R	Hervey Bay Congress	HBC
3816	0.7000	5	2019	R	BAWA Autumn Swiss Pairs	XXF
272	0.6300	6	2019	R	NSW Mixed Pairs	2XP
3360	0.8000	6	2019	R	NSW Mixed Pairs	2XP
3476	0.7000	6	2019	R	NSW Mixed Pairs	2XP
3611	0.1900	6	2019	R	NSW Mixed Pairs	2XP
3476	0.5400	6	2019	R	Wollstonecraft Teams	WTT
3611	2.2400	7	2019	R	NSW Butler Pairs	2BU
3611	0.7200	1	2018	R	Trumps Festival	TSF
3727	1.5400	1	2018	R	Trumps Festival	TSF
450	1.6400	4	2018	R	QCBC Anzac Teams	RQA
3476	1.8100	4	2018	R	Central Coast Super Congress	CES
3727	2.2000	4	2018	R	Central Coast Super Congress	CES
3727	11.8100	4	2018	R	NSW Senior Teams Selection	2SS
868	2.3000	6	2018	Y	GNOT Geelong Region	GEZ
205	1.1200	8	2018	R	Qld Open Teams	4OT
3611	1.6800	9	2018	Y	GNOT North Shore Heat	NDN
3611	1.4400	9	2018	R	NSW Swiss Pairs	2SW
3816	1.1400	10	2018	R	Nedlands October Congress	NEO
3611	0.9000	11	2018	R	NSWBA Spring Swiss Pairs	YYQ
3360	0.8000	11	2018	R	NSW Novice & Restricted Teams	2NT
868	1.7400	1	2019	R	Gardenvale Festival	KVC
3727	2.0100	4	2019	R	Central Coast Super Congress	CES
94	0.6400	5	2017	R	NSWBA Autumn Swiss Pairs	YYP
2909	0.9900	7	2017	R	NSBC Pairs	NSP
1252	5.1600	9	2017	Y	GNOT Batemans Bay Heat	BSG
94	5.8300	9	2017	Y	GNOT Sydney Metropolitan Region	2GN
94	9.6000	10	2017	Y	SNOT Open Teams	9RO
94	7.9000	10	2017	Y	SNOT Open Pairs	9RP
2402	0.4000	10	2017	Y	GNOT CBC Provincial Heat	CFH
1589	0.1100	12	2017	R	Qld Wide Pairs	QQW
94	3.8100	1	2018	R	Trumps Festival	TSF
2402	0.7200	4	2018	R	ACT Open Teams Selections	1TS
94	1.4400	4	2018	R	Central Coast Super Congress	CES
94	0.9000	9	2018	R	NSW Swiss Pairs	2SW
1252	3.8500	9	2018	Y	GNOT South Coast Region	ZGV
94	1.0700	11	2018	R	NSWBA Spring Swiss Pairs	YYQ
1562	0.4600	2	2019	Y	GCC Ivy Dahler Restricted Swiss Pairs	9G9
94	4.3800	4	2019	R	Central Coast Super Congress	CES
1309	3.1500	3	2018	R	SA Daytime Teams	5DT
2372	6.8900	5	2018	Y	Barrier Reef Pairs	9BP
2127	2.9200	5	2018	R	Taree Swiss Pairs	TER
3697	1.6900	5	2018	R	Hobart Congress	HTC
